                                                                                                                                                                                                                                                                                     
{'loss': 0.1751, 'grad_norm': 0.3248711574577669, 'learning_rate': 2.7604215977865663e-05, 'epoch': 0.21}
{'loss': 0.1214, 'grad_norm': 0.34770976443238255, 'learning_rate': 2.7563892143555554e-05, 'epoch': 0.21}
{'loss': 0.2322, 'grad_norm': 0.45583265293899466, 'learning_rate': 2.7523261753944366e-05, 'epoch': 0.21}
{'loss': 0.1372, 'grad_norm': 0.3580239662211381, 'learning_rate': 2.748232580040175e-05, 'epoch': 0.21}
{'loss': 0.2267, 'grad_norm': 0.39023629100421353, 'learning_rate': 2.7441085281753028e-05, 'epoch': 0.22}
{'loss': 0.1657, 'grad_norm': 0.34837493551330223, 'learning_rate': 2.7399541204254812e-05, 'epoch': 0.22}
{'loss': 0.0927, 'grad_norm': 0.36775852950030197, 'learning_rate': 2.7357694581570475e-05, 'epoch': 0.22}
{'loss': 0.1244, 'grad_norm': 0.4327813906647144, 'learning_rate': 2.7315546434745388e-05, 'epoch': 0.22}
{'loss': 0.1308, 'grad_norm': 0.40127338534320645, 'learning_rate': 2.7273097792182038e-05, 'epoch': 0.22}
{'loss': 0.1725, 'grad_norm': 0.3359011787911379, 'learning_rate': 2.7230349689614903e-05, 'epoch': 0.22}
{'loss': 0.0924, 'grad_norm': 0.2929556084465747, 'learning_rate': 2.718730317008522e-05, 'epoch': 0.22}
{'loss': 0.2166, 'grad_norm': 0.5517642379177637, 'learning_rate': 2.714395928391549e-05, 'epoch': 0.23}
{'loss': 0.1825, 'grad_norm': 0.41384600824159123, 'learning_rate': 2.7100319088683896e-05, 'epoch': 0.23}
{'loss': 0.1641, 'grad_norm': 0.49691811166279654, 'learning_rate': 2.7056383649198456e-05, 'epoch': 0.23}
{'loss': 0.1044, 'grad_norm': 0.37059548801615144, 'learning_rate': 2.7012154037471067e-05, 'epoch': 0.23}
{'loss': 0.153, 'grad_norm': 0.3919645674043698, 'learning_rate': 2.6967631332691347e-05, 'epoch': 0.23}
{'loss': 0.1824, 'grad_norm': 0.3859069203476785, 'learning_rate': 2.6922816621200302e-05, 'epoch': 0.23}
{'loss': 0.2384, 'grad_norm': 0.46718256036493666, 'learning_rate': 2.6877710996463802e-05, 'epoch': 0.23}
{'loss': 0.1107, 'grad_norm': 0.33245561556686015, 'learning_rate': 2.6832315559045938e-05, 'epoch': 0.24}
{'loss': 0.1325, 'grad_norm': 0.475896543663928, 'learning_rate': 2.678663141658212e-05, 'epoch': 0.24}
{'loss': 0.1396, 'grad_norm': 0.4506503083760064, 'learning_rate': 2.6740659683752098e-05, 'epoch': 0.24}
{'loss': 0.1242, 'grad_norm': 0.37205275209759, 'learning_rate': 2.6694401482252736e-05, 'epoch': 0.24}
{'loss': 0.0918, 'grad_norm': 0.3785848426841861, 'learning_rate': 2.6647857940770636e-05, 'epoch': 0.24}
{'loss': 0.2123, 'grad_norm': 0.4058400757342281, 'learning_rate': 2.6601030194954638e-05, 'epoch': 0.24}
{'loss': 0.1596, 'grad_norm': 0.3073908248771407, 'learning_rate': 2.6553919387388064e-05, 'epoch': 0.25}
{'loss': 0.1983, 'grad_norm': 0.5572834950087708, 'learning_rate': 2.6506526667560868e-05, 'epoch': 0.25}
{'loss': 0.1336, 'grad_norm': 0.4844363735950828, 'learning_rate': 2.645885319184159e-05, 'epoch': 0.25}
{'loss': 0.2284, 'grad_norm': 0.36145412383633424, 'learning_rate': 2.6410900123449107e-05, 'epoch': 0.25}
{'loss': 0.1027, 'grad_norm': 0.3327686776758398, 'learning_rate': 2.6362668632424302e-05, 'epoch': 0.25}
{'loss': 0.177, 'grad_norm': 0.4448387569910186, 'learning_rate': 2.631415989560147e-05, 'epoch': 0.25}
{'loss': 0.1426, 'grad_norm': 0.39345803018053194, 'learning_rate': 2.626537509657964e-05, 'epoch': 0.25}
{'loss': 0.1323, 'grad_norm': 0.472490238238919, 'learning_rate': 2.6216315425693666e-05, 'epoch': 0.26}
{'loss': 0.1445, 'grad_norm': 0.4148979001957633, 'learning_rate': 2.6166982079985192e-05, 'epoch': 0.26}
{'loss': 0.1456, 'grad_norm': 0.45058825509330047, 'learning_rate': 2.6117376263173455e-05, 'epoch': 0.26}
{'loss': 0.1432, 'grad_norm': 0.3798939885546888, 'learning_rate': 2.606749918562591e-05, 'epoch': 0.26}
{'loss': 0.2193, 'grad_norm': 0.5885741430683084, 'learning_rate': 2.601735206432869e-05, 'epoch': 0.26}
{'loss': 0.1971, 'grad_norm': 0.4734719023392383, 'learning_rate': 2.596693612285691e-05, 'epoch': 0.26}
{'loss': 0.1304, 'grad_norm': 0.3461561362860098, 'learning_rate': 2.5916252591344837e-05, 'epoch': 0.27}
{'loss': 0.1296, 'grad_norm': 0.37874328179832123, 'learning_rate': 2.586530270645584e-05, 'epoch': 0.27}
{'loss': 0.1188, 'grad_norm': 0.403552416733811, 'learning_rate': 2.581408771135224e-05, 'epoch': 0.27}
{'loss': 0.0868, 'grad_norm': 0.43351568507258476, 'learning_rate': 2.5762608855664967e-05, 'epoch': 0.27}
{'loss': 0.1635, 'grad_norm': 0.45436725838386705, 'learning_rate': 2.5710867395463076e-05, 'epoch': 0.27}
{'loss': 0.1221, 'grad_norm': 0.36768019111162914, 'learning_rate': 2.5658864593223093e-05, 'epoch': 0.27}
{'loss': 0.2064, 'grad_norm': 0.5048868346076519, 'learning_rate': 2.5606601717798212e-05, 'epoch': 0.27}
{'loss': 0.1787, 'grad_norm': 0.3704286252102815, 'learning_rate': 2.5554080044387344e-05, 'epoch': 0.28}
{'loss': 0.1312, 'grad_norm': 0.4855373807292528, 'learning_rate': 2.550130085450398e-05, 'epoch': 0.28}
{'loss': 0.1402, 'grad_norm': 0.3116444114894661, 'learning_rate': 2.5448265435944957e-05, 'epoch': 0.28}
{'loss': 0.1718, 'grad_norm': 0.5335552121368884, 'learning_rate': 2.5394975082759e-05, 'epoch': 0.28}
{'loss': 0.1215, 'grad_norm': 0.3747258471764023, 'learning_rate': 2.534143109521518e-05, 'epoch': 0.28}
{'loss': 0.2079, 'grad_norm': 0.42234772396240344, 'learning_rate': 2.528763477977116e-05, 'epoch': 0.28}
{'loss': 0.2532, 'grad_norm': 0.5550764370258726, 'learning_rate': 2.523358744904133e-05, 'epoch': 0.29}
{'loss': 0.1248, 'grad_norm': 0.36109339376878613, 'learning_rate': 2.5179290421764793e-05, 'epoch': 0.29}
{'loss': 0.1338, 'grad_norm': 0.4655934322092091, 'learning_rate': 2.512474502277316e-05, 'epoch': 0.29}
{'loss': 0.1004, 'grad_norm': 0.37982608049818933, 'learning_rate': 2.5069952582958243e-05, 'epoch': 0.29}
{'loss': 0.1056, 'grad_norm': 0.37705755088501536, 'learning_rate': 2.5014914439239592e-05, 'epoch': 0.29}
{'loss': 0.1481, 'grad_norm': 0.40952069628746646, 'learning_rate': 2.495963193453184e-05, 'epoch': 0.29}
{'loss': 0.1059, 'grad_norm': 0.44316691963962446, 'learning_rate': 2.490410641771196e-05, 'epoch': 0.29}
{'loss': 0.137, 'grad_norm': 0.3983828595539571, 'learning_rate': 2.4848339243586364e-05, 'epoch': 0.3}
{'loss': 0.1196, 'grad_norm': 0.46886670859931306, 'learning_rate': 2.4792331772857826e-05, 'epoch': 0.3}
{'loss': 0.1673, 'grad_norm': 0.40666341550978385, 'learning_rate': 2.4736085372092278e-05, 'epoch': 0.3}
{'loss': 0.0856, 'grad_norm': 0.39875871094403825, 'learning_rate': 2.467960141368548e-05, 'epoch': 0.3}
{'loss': 0.1083, 'grad_norm': 0.48691176596418917, 'learning_rate': 2.4622881275829533e-05, 'epoch': 0.3}
{'loss': 0.1464, 'grad_norm': 0.43332522041376115, 'learning_rate': 2.456592634247924e-05, 'epoch': 0.3}
{'loss': 0.1571, 'grad_norm': 0.47297402207594136, 'learning_rate': 2.4508738003318355e-05, 'epoch': 0.31}
{'loss': 0.1, 'grad_norm': 0.3702712956753747, 'learning_rate': 2.445131765372567e-05, 'epoch': 0.31}
{'loss': 0.1316, 'grad_norm': 0.44972844851193683, 'learning_rate': 2.439366669474094e-05, 'epoch': 0.31}
{'loss': 0.0691, 'grad_norm': 0.3723373155288799, 'learning_rate': 2.4335786533030736e-05, 'epoch': 0.31}
{'loss': 0.1613, 'grad_norm': 0.49610565401857226, 'learning_rate': 2.4277678580854124e-05, 'epoch': 0.31}
{'loss': 0.1533, 'grad_norm': 0.39665915025103515, 'learning_rate': 2.421934425602816e-05, 'epoch': 0.31}
{'loss': 0.2608, 'grad_norm': 0.551964867657687, 'learning_rate': 2.416078498189336e-05, 'epoch': 0.31}
{'loss': 0.1054, 'grad_norm': 0.37795631350722075, 'learning_rate': 2.4102002187278903e-05, 'epoch': 0.32}
{'loss': 0.0959, 'grad_norm': 0.2858921881086424, 'learning_rate': 2.4042997306467825e-05, 'epoch': 0.32}
{'loss': 0.1791, 'grad_norm': 0.4314500660258771, 'learning_rate': 2.3983771779162003e-05, 'epoch': 0.32}
{'loss': 0.1343, 'grad_norm': 0.5324190937895191, 'learning_rate': 2.392432705044701e-05, 'epoch': 0.32}
{'loss': 0.1631, 'grad_norm': 0.5615256887045676, 'learning_rate': 2.3864664570756875e-05, 'epoch': 0.32}
{'loss': 0.2495, 'grad_norm': 0.5462520417687714, 'learning_rate': 2.3804785795838688e-05, 'epoch': 0.32}
{'loss': 0.1679, 'grad_norm': 0.3896686351912626, 'learning_rate': 2.374469218671708e-05, 'epoch': 0.33}
{'loss': 0.1219, 'grad_norm': 0.43598684824570394, 'learning_rate': 2.3684385209658573e-05, 'epoch': 0.33}
{'loss': 0.1032, 'grad_norm': 0.3058615238262417, 'learning_rate': 2.3623866336135806e-05, 'epoch': 0.33}
{'loss': 0.1368, 'grad_norm': 0.39502695863582865, 'learning_rate': 2.356313704279163e-05, 'epoch': 0.33}
{'loss': 0.1091, 'grad_norm': 0.42901453634080866, 'learning_rate': 2.350219881140307e-05, 'epoch': 0.33}
{'loss': 0.2187, 'grad_norm': 0.5339424024429584, 'learning_rate': 2.3441053128845187e-05, 'epoch': 0.33}
{'loss': 0.0834, 'grad_norm': 0.3580331063084134, 'learning_rate': 2.337970148705479e-05, 'epoch': 0.33}
{'loss': 0.129, 'grad_norm': 0.4747970948352088, 'learning_rate': 2.3318145382994027e-05, 'epoch': 0.34}
{'loss': 0.087, 'grad_norm': 0.3799579240819748, 'learning_rate': 2.3256386318613877e-05, 'epoch': 0.34}
{'loss': 0.1379, 'grad_norm': 0.4711506455676707, 'learning_rate': 2.3194425800817476e-05, 'epoch': 0.34}
{'loss': 0.0893, 'grad_norm': 0.349908646791547, 'learning_rate': 2.3132265341423382e-05, 'epoch': 0.34}
{'loss': 0.1267, 'grad_norm': 0.3021706648031932, 'learning_rate': 2.306990645712865e-05, 'epoch': 0.34}
{'loss': 0.0686, 'grad_norm': 0.36282676920364326, 'learning_rate': 2.3007350669471866e-05, 'epoch': 0.34}
{'loss': 0.1088, 'grad_norm': 0.7213741510874612, 'learning_rate': 2.2944599504795978e-05, 'epoch': 0.34}
{'loss': 0.1281, 'grad_norm': 0.42256185072536867, 'learning_rate': 2.2881654494211093e-05, 'epoch': 0.35}
